.100272936,202,1,Inf
.20052225,340,200,Inf
.300220046,438,337,Inf
.400820261,517,433,109.1440751576311
.500981412,561,511,102.01712161711467
.600873605,630,554,100.39032534627859
.794073571,680,622,100.39032534627859
.806183128,685,671,98.39840287710857
.904863081,723,675,94.82328246731412
1.001546711,782,712,94.66155268461823
1.101544578,836,770,94.66155268461823
1.200136631,889,823,94.66155268461823
1.30072279,936,875,94.66155268461823
1.400710525,978,921,94.57410153805192
1.502187105,1023,962,94.57410153805192
1.600070092,1065,1006,94.42263941653401
1.711857424,1070,1047,94.2716653342027
1.802097429,1109,1051,94.2716653342027
1.900861577,1146,1089,93.93603508705999
2.002167292,1177,1125,93.93603508705999
2.100153543,1215,1155,93.80913565246517
2.201732832,1253,1191,93.80913565246517
2.30287939,1289,1228,93.80913565246517
2.400639309,1322,1263,93.80913565246517
2.546384935,1334,1295,93.80913565246517
2.600019971,1350,1306,93.80913565246517
2.705027734,1386,1321,93.80913565246517
2.802075121,1421,1356,93.80913565246517
2.900347468,1450,1389,93.80913565246517
3.002433902,1482,1417,93.80913565246517
3.102984282,1510,1448,93.80913565246517
3.201005069,1538,1474,93.53917674401039
3.303443777,1559,1501,93.53917674401039
3.400958632,1584,1521,93.53917674401039
3.501723834,1610,1545,93.49357798639225
3.705345875,1626,1570,93.49357798639225
3.710707423,1628,1585,93.49357798639225
3.804035853,1652,1586,93.49357798639225
3.911099788,1682,1609,93.49357798639225
4.006969894,1689,1638,93.47527435022747
4.103429627,1711,1644,93.47527435022747
4.206754289,1734,1664,93.47527435022747
4.301344485,1760,1686,93.47527435022747
4.402819398,1787,1711,93.47527435022747
4.500234461,1809,1737,93.47527435022747
4.602378015,1838,1758,93.47527435022747
4.70320275,1865,1786,93.47527435022747
4.800238439,1889,1812,93.47527435022747
4.903558169,1911,1835,93.47527435022747
5.066966203,1917,1856,93.47527435022747
5.100488755,1925,1861,93.47527435022747
5.204485985,1947,1868,93.47527435022747
5.300972923,1975,1889,93.47527435022747
5.400742331,1995,1916,93.47527435022747
5.502309082,2017,1935,93.47527435022747
5.636722461,2025,1956,93.47527435022747
5.70462236,2042,1963,93.47527435022747
5.800006702,2063,1978,93.47527435022747
5.903217424,2089,1998,93.23869532702003
6.033728825,2097,2022,93.23869532702003
6.101549866,2111,2029,93.23869532702003
6.202222943,2132,2042,93.23869532702003
6.3028065,2152,2061,93.23869532702003
6.409745616,2172,2080,93.23869532702003
6.500160477,2192,2099,93.23869532702003
6.604713478,2217,2118,93.23869532702003
6.703638426,2237,2141,93.23869532702003
6.803155969,2258,2160,93.23322876167299
6.963707404,2262,2180,93.23322876167299
7.003299322,2270,2183,93.23322876167299
7.106416573,2286,2190,93.23322876167299
7.200440664,2307,2205,93.23322876167299
7.317905641,2311,2223,93.23322876167299
7.400905692,2326,2226,93.23322876167299
7.501907103,2347,2240,93.23322876167299
7.602126546,2367,2260,93.23322876167299
7.703242887,2387,2279,93.23322876167299
7.802444466,2406,2298,93.23322876167299
7.900136169,2425,2316,93.23322876167299
8.006044813,2440,2334,93.23322876167299
8.183814988,2447,2348,93.11507774258155
8.200007343,2451,2354,93.11507774258155
8.303276664,2470,2357,93.11507774258155
8.401203697,2486,2375,93.11507774258155
8.50499175,2504,2390,93.11507774258155
8.609140638,2521,2407,93.06834135117833
8.700059776,2539,2423,93.06834135117833
8.945606893,2557,2440,93.06834135117833
8.955428011,2559,2457,93.06834135117833
9.001295084,2568,2458,93.06834135117833
9.124615646,2573,2466,92.64943524100138
9.207065276,2588,2470,92.64943524100138
9.301172345,2607,2484,92.64943524100138
9.406116898,2627,2502,92.64943524100138
9.500427493,2640,2521,92.64943524100138
9.605703383,2658,2533,92.64943524100138
9.702369106,2676,2550,92.64943524100138
9.810969127,2694,2567,92.64943524100138
9.901623627,2707,2584,92.64943524100138
10.035732374,2722,2596,92.64943524100138
10.105451771,2734,2610,92.64943524100138
10.200847743,2747,2621,92.64943524100138
10.301201002,2763,2633,92.64943524100138
10.404929739,2779,2648,92.64943524100138
10.502956454,2795,2663,92.64943524100138
10.742891812,2798,2678,92.64943524100138
10.750701138,2800,2680,92.64943524100138
10.803689479,2810,2681,92.64943524100138
10.939773099,2813,2690,92.64943524100138
11.002756923,2823,2692,92.64943524100138
11.111719026,2842,2701,92.64943524100138
11.200507249,2855,2719,92.64943524100138
11.306193399,2870,2731,92.64943524100138
11.406761164,2885,2745,92.64943524100138
11.504641359,2902,2759,92.64943524100138
11.60616266,2917,2774,92.64943524100138
11.705465177,2934,2788,92.64943524100138
11.803339352,2949,2804,92.64943524100138
11.905542559,2964,2818,92.64943524100138
12.009551589,2979,2831,92.64943524100138
12.105485672,2993,2845,92.64943524100138
12.202974544,3004,2858,92.64943524100138
12.305200182,3019,2868,92.62366295335721
12.403757913,3033,2882,92.62366295335721
12.50667356,3046,2895,92.62366295335721
12.840108809,3055,2907,92.62366295335721
12.846834256,3057,2915,92.62366295335721
12.854130831,3059,2916,92.62366295335721
12.926750229,3065,2917,92.62366295335721
13.001522483,3072,2922,92.4699310213962
13.199853351,3080,2928,92.4699310213962
13.204145171,3082,2935,92.4699310213962
13.30241819,3097,2936,92.4699310213962
13.400171031,3112,2950,92.4699310213962
13.504090618,3127,2963,92.4699310213962
13.601480057,3139,2977,92.4699310213962
13.701587116,3154,2988,92.4699310213962
13.800877016,3167,3002,92.4699310213962
14.078893936,3179,3014,92.4699310213962
14.090245498,3181,3025,92.4699310213962
14.105896471,3184,3026,92.4699310213962
14.204129882,3199,3028,92.4699310213962
14.301714167,3213,3042,92.4699310213962
14.410891615,3222,3055,92.4699310213962
14.500479409,3236,3063,92.4699310213962
14.606208985,3254,3076,92.4699310213962
14.707942443,3268,3092,92.4699310213962
14.802736482,3281,3105,92.4699310213962
14.901340556,3288,3116,92.4699310213962
15.153697789,3295,3122,92.4699310213962
15.161962021,3297,3128,92.4699310213962
15.201690349,3304,3129,92.4699310213962
15.387531701,3310,3135,92.4699310213962
15.401647038,3314,3140,92.4699310213962
15.626163089,3324,3142,92.4699310213962
15.635455764,3326,3150,92.4699310213962
15.707259458,3335,3151,92.4699310213962
15.804176963,3346,3159,92.4699310213962
15.905926646,3360,3169,92.4699310213962
16.009263529,3374,3182,92.4699310213962
16.104388158,3386,3195,92.4699310213962
16.2167017,3400,3205,92.4699310213962
16.303294339,3412,3218,92.4699310213962
16.408248585,3425,3229,92.4699310213962
16.501173171,3438,3240,92.4699310213962
16.600128532,3454,3251,92.4699310213962
16.847491972,3457,3266,92.4699310213962
16.856604587,3459,3268,92.4699310213962
16.902202284,3465,3269,92.4699310213962
17.097930645,3470,3274,92.4699310213962
17.109708803,3472,3278,92.4699310213962
17.200826374,3486,3279,92.4699310213962
17.304366913,3494,3292,92.4699310213962
17.402656322,3509,3299,92.4699310213962
17.507389357,3524,3312,92.4699310213962
17.601037044,3535,3326,92.4699310213962
17.704425569,3550,3335,92.44648593130864
17.802926873,3564,3348,92.44648593130864
17.907577628,3580,3361,92.44648593130864
18.001174034,3594,3376,92.44648593130864
18.119007945,3607,3389,92.44648593130864
18.205677513,3616,3401,92.44648593130864
18.302417223,3630,3409,92.44648593130864
18.404056169,3636,3422,92.44648593130864
18.500098206,3649,3427,92.3892577691879
18.603598908,3661,3439,92.3892577691879
18.700621243,3671,3450,92.3892577691879
18.80372643,3684,3459,92.3892577691879
18.910663038,3696,3470,92.3892577691879
19.009593893,3706,3481,92.3892577691879
19.108328377,3720,3490,92.3892577691879
19.209740434,3730,3503,92.3892577691879
19.567091358,3732,3512,92.3892577691879
19.576624901,3734,3513,92.3892577691879
19.5897878,3736,3514,92.3892577691879
19.60294309,3738,3515,92.3892577691879
19.703949286,3753,3516,92.3892577691879
19.805057977,3765,3530,92.3892577691879
19.902897951,3779,3541,92.3892577691879
20.002407415,3791,3554,92.3892577691879
20.103633574,3803,3565,92.3892577691879
20.206504805,3815,3576,92.3892577691879
20.305264974,3825,3587,92.3892577691879
20.400441112,3837,3596,92.3892577691879
20.576237679,3849,3607,92.3892577691879
20.607703595,3854,3618,92.3892577691879
20.707516168,3864,3622,92.3892577691879
20.80721526,3877,3631,92.3892577691879
20.902812953,3885,3643,92.3892577691879
21.004201547,3897,3650,92.3892577691879
21.100214507,3908,3661,92.3892577691879
21.200949518,3922,3671,92.3892577691879
21.320192209,3932,3684,92.3892577691879
21.402517145,3942,3693,92.35586188111523
21.509756344,3951,3702,92.35586188111523
21.884279214,3955,3710,92.35586188111523
21.889297592,3957,3713,92.35586188111523
21.903256448,3959,3714,92.35586188111523
21.908423944,3961,3715,92.35586188111523
22.013505141,3974,3716,92.35586188111523
22.104279781,3984,3728,92.35586188111523
22.205984145,3995,3737,92.35586188111523
22.308077616,4006,3747,92.11895713696524
22.407137304,4018,3757,92.11895713696524
22.502522222,4023,3768,92.11895713696524
22.606493306,4036,3772,92.11895713696524
22.701630816,4045,3784,92.11895713696524
22.80417898,4056,3792,92.11895713696524
22.906178073,4064,3802,92.11895713696524
23.005334228,4078,3809,92.11895713696524
23.108295956,4090,3821,92.11895713696524
23.466730259,4098,3832,92.11895713696524
23.480395104,4100,3838,92.11895713696524
23.495078914,4102,3839,92.11895713696524
23.508032688,4104,3840,92.11895713696524
23.605589446,4117,3841,92.11895713696524
23.711244941,4130,3853,92.11895713696524
23.809320987,4141,3865,92.11895713696524
23.917000174,4151,3875,92.11895713696524
24.00735383,4161,3884,92.11895713696524
24.100504025,4173,3893,92.11895713696524
24.464920358,4185,3903,92.11895713696524
24.47508624,4187,3914,92.11895713696524
24.485541838,4189,3915,92.11895713696524
24.50912264,4192,3916,92.11895713696524
24.608341639,4202,3918,92.11895713696524
24.704648153,4215,3927,92.11895713696524
24.822590707,4224,3938,92.11895713696524
24.906092914,4233,3946,92.11895713696524
25.007213017,4244,3954,92.11895713696524
25.104423012,4256,3964,92.11895713696524
25.200076703,4268,3975,92.11895713696524
25.305964499,4281,3986,92.11895713696524
25.40428563,4293,3998,92.11895713696524
25.505886964,4305,4008,92.11895713696524
25.601814556,4310,4019,92.11895713696524
25.734944844,4320,4022,92.11895713696524
25.807659452,4328,4031,92.11895713696524
25.905934109,4338,4038,92.11895713696524
26.002375565,4347,4047,92.11895713696524
26.444012415,4359,4054,92.11895713696524
26.454688776,4361,4065,92.11895713696524
26.469329868,4363,4066,92.11895713696524
26.480318616,4365,4067,92.11895713696524
26.505776959,4369,4068,92.11895713696524
26.6047728,4380,4070,92.11895713696524
26.708716593,4389,4080,92.11895713696524
26.803112011,4401,4088,92.09867417766628
26.908422034,4412,4098,92.09867417766628
27.003167687,4422,4108,92.09867417766628
27.103867908,4432,4117,92.09867417766628
27.20137125,4444,4126,92.09867417766628
27.52484789,4447,4137,92.09867417766628
27.545388141,4449,4139,92.09867417766628
27.554160023,4451,4140,92.09867417766628
27.608084703,4456,4141,92.09867417766628
27.713899114,4466,4145,92.09867417766628
27.804363869,4476,4154,92.09867417766628
28.154802451,4486,4163,92.09867417766628
28.171210548,4488,4172,92.09867417766628
28.178124205,4490,4173,92.09867417766628
28.201525723,4494,4174,92.09867417766628
28.305003771,4506,4177,92.09867417766628
28.406299723,4516,4188,92.09867417766628
28.504885704,4526,4197,92.09867417766628
28.606460324,4532,4206,92.09867417766628
28.706342775,4543,4211,92.09867417766628
28.809975565,4555,4221,92.09867417766628
